ID,bounding_box,future_bounding_box,scenefolderpath,filename,crossing_obs,crossing_true,label
196.0,"[[1707.0, 700.5, 100.0, 245.0], [1704.0, 700.5, 96.0, 245.0], [1699.5, 701.0, 91.0, 244.0], [1696.5, 701.0, 87.0, 244.0], [1693.0, 701.0, 82.0, 244.0], [1690.0, 702.0, 84.0, 244.0], [1687.0, 701.5, 86.0, 243.0], [1685.5, 702.5, 89.0, 243.0], [1682.5, 702.0, 91.0, 242.0], [1679.5, 703.0, 93.0, 242.0], [1677.5, 704.0, 91.0, 244.0], [1676.5, 705.0, 89.0, 246.0], [1674.0, 707.0, 86.0, 248.0], [1673.0, 708.0, 84.0, 250.0], [1671.0, 709.0, 82.0, 252.0], [1671.5, 708.5, 81.0, 253.0]]","[[1671.0, 708.5, 80.0, 255.0], [1671.5, 708.0, 79.0, 256.0], [1671.0, 708.0, 78.0, 258.0], [1671.5, 707.5, 77.0, 259.0], [1667.0, 708.0, 82.0, 260.0], [1661.5, 708.5, 87.0, 261.0], [1657.0, 707.5, 92.0, 261.0], [1651.5, 708.0, 97.0, 262.0], [1647.0, 708.5, 102.0, 263.0], [1646.0, 709.0, 106.0, 264.0], [1644.5, 710.5, 109.0, 265.0], [1642.5, 711.5, 113.0, 267.0], [1641.0, 713.0, 116.0, 268.0], [1640.0, 713.5, 120.0, 269.0], [1641.0, 713.0, 118.0, 270.0], [1642.0, 713.5, 116.0, 271.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00330.png', '00331.png', '00332.png', '00333.png', '00334.png', '00335.png', '00336.png', '00337.png', '00338.png', '00339.png', '00340.png', '00341.png', '00342.png', '00343.png', '00344.png', '00345.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1671.0, 708.5, 80.0, 255.0], [1671.5, 708.0, 79.0, 256.0], [1671.0, 708.0, 78.0, 258.0], [1671.5, 707.5, 77.0, 259.0], [1667.0, 708.0, 82.0, 260.0], [1661.5, 708.5, 87.0, 261.0], [1657.0, 707.5, 92.0, 261.0], [1651.5, 708.0, 97.0, 262.0], [1647.0, 708.5, 102.0, 263.0], [1646.0, 709.0, 106.0, 264.0], [1644.5, 710.5, 109.0, 265.0], [1642.5, 711.5, 113.0, 267.0], [1641.0, 713.0, 116.0, 268.0], [1640.0, 713.5, 120.0, 269.0], [1641.0, 713.0, 118.0, 270.0], [1642.0, 713.5, 116.0, 271.0]]","[[1641.5, 712.5, 113.0, 271.0], [1642.5, 713.0, 111.0, 272.0], [1643.5, 712.5, 109.0, 273.0], [1641.5, 712.5, 107.0, 275.0], [1639.5, 713.0, 105.0, 276.0], [1637.0, 713.0, 104.0, 278.0], [1635.0, 713.5, 102.0, 279.0], [1633.0, 713.5, 100.0, 281.0], [1631.0, 713.5, 102.0, 283.0], [1628.5, 714.5, 103.0, 285.0], [1625.5, 714.5, 105.0, 287.0], [1623.0, 715.5, 106.0, 289.0], [1621.0, 715.5, 108.0, 291.0], [1621.0, 716.5, 106.0, 291.0], [1621.0, 717.0, 104.0, 290.0], [1620.0, 719.0, 102.0, 290.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00346.png', '00347.png', '00348.png', '00349.png', '00350.png', '00351.png', '00352.png', '00353.png', '00354.png', '00355.png', '00356.png', '00357.png', '00358.png', '00359.png', '00360.png', '00361.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1641.5, 712.5, 113.0, 271.0], [1642.5, 713.0, 111.0, 272.0], [1643.5, 712.5, 109.0, 273.0], [1641.5, 712.5, 107.0, 275.0], [1639.5, 713.0, 105.0, 276.0], [1637.0, 713.0, 104.0, 278.0], [1635.0, 713.5, 102.0, 279.0], [1633.0, 713.5, 100.0, 281.0], [1631.0, 713.5, 102.0, 283.0], [1628.5, 714.5, 103.0, 285.0], [1625.5, 714.5, 105.0, 287.0], [1623.0, 715.5, 106.0, 289.0], [1621.0, 715.5, 108.0, 291.0], [1621.0, 716.5, 106.0, 291.0], [1621.0, 717.0, 104.0, 290.0], [1620.0, 719.0, 102.0, 290.0]]","[[1620.0, 719.5, 100.0, 289.0], [1620.0, 720.5, 98.0, 289.0], [1619.5, 719.0, 99.0, 290.0], [1619.0, 718.5, 100.0, 291.0], [1618.5, 716.5, 101.0, 291.0], [1618.0, 716.0, 102.0, 292.0], [1617.5, 714.5, 103.0, 293.0], [1614.0, 715.0, 104.0, 294.0], [1611.5, 715.0, 105.0, 296.0], [1608.5, 715.5, 107.0, 297.0], [1606.0, 715.5, 108.0, 299.0], [1602.5, 716.0, 109.0, 300.0], [1599.0, 717.0, 116.0, 302.0], [1596.0, 718.5, 124.0, 303.0], [1592.5, 719.5, 131.0, 305.0], [1589.5, 721.0, 139.0, 306.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00362.png', '00363.png', '00364.png', '00365.png', '00366.png', '00367.png', '00368.png', '00369.png', '00370.png', '00371.png', '00372.png', '00373.png', '00374.png', '00375.png', '00376.png', '00377.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1620.0, 719.5, 100.0, 289.0], [1620.0, 720.5, 98.0, 289.0], [1619.5, 719.0, 99.0, 290.0], [1619.0, 718.5, 100.0, 291.0], [1618.5, 716.5, 101.0, 291.0], [1618.0, 716.0, 102.0, 292.0], [1617.5, 714.5, 103.0, 293.0], [1614.0, 715.0, 104.0, 294.0], [1611.5, 715.0, 105.0, 296.0], [1608.5, 715.5, 107.0, 297.0], [1606.0, 715.5, 108.0, 299.0], [1602.5, 716.0, 109.0, 300.0], [1599.0, 717.0, 116.0, 302.0], [1596.0, 718.5, 124.0, 303.0], [1592.5, 719.5, 131.0, 305.0], [1589.5, 721.0, 139.0, 306.0]]","[[1586.0, 722.0, 146.0, 308.0], [1586.0, 723.0, 146.0, 308.0], [1586.0, 724.0, 146.0, 308.0], [1586.5, 723.5, 145.0, 307.0], [1586.5, 724.5, 145.0, 307.0], [1586.5, 725.5, 145.0, 307.0], [1582.5, 726.0, 141.0, 310.0], [1579.5, 726.0, 137.0, 312.0], [1575.5, 725.5, 133.0, 315.0], [1572.5, 725.5, 129.0, 317.0], [1568.5, 726.0, 125.0, 320.0], [1565.5, 727.0, 123.0, 324.0], [1562.5, 727.5, 121.0, 327.0], [1560.5, 728.5, 119.0, 331.0], [1557.5, 729.0, 117.0, 334.0], [1554.5, 730.0, 115.0, 338.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00378.png', '00379.png', '00380.png', '00381.png', '00382.png', '00383.png', '00384.png', '00385.png', '00386.png', '00387.png', '00388.png', '00389.png', '00390.png', '00391.png', '00392.png', '00393.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1586.0, 722.0, 146.0, 308.0], [1586.0, 723.0, 146.0, 308.0], [1586.0, 724.0, 146.0, 308.0], [1586.5, 723.5, 145.0, 307.0], [1586.5, 724.5, 145.0, 307.0], [1586.5, 725.5, 145.0, 307.0], [1582.5, 726.0, 141.0, 310.0], [1579.5, 726.0, 137.0, 312.0], [1575.5, 725.5, 133.0, 315.0], [1572.5, 725.5, 129.0, 317.0], [1568.5, 726.0, 125.0, 320.0], [1565.5, 727.0, 123.0, 324.0], [1562.5, 727.5, 121.0, 327.0], [1560.5, 728.5, 119.0, 331.0], [1557.5, 729.0, 117.0, 334.0], [1554.5, 730.0, 115.0, 338.0]]","[[1552.5, 730.5, 117.0, 337.0], [1549.5, 731.0, 119.0, 336.0], [1547.5, 732.0, 121.0, 336.0], [1544.5, 732.5, 123.0, 335.0], [1542.5, 733.0, 125.0, 334.0], [1539.5, 733.0, 123.0, 336.0], [1535.5, 732.5, 121.0, 337.0], [1532.5, 732.5, 119.0, 339.0], [1528.5, 732.0, 117.0, 340.0], [1525.5, 732.0, 115.0, 342.0], [1521.0, 734.5, 126.0, 343.0], [1516.0, 735.5, 136.0, 343.0], [1510.5, 738.0, 147.0, 344.0], [1505.5, 739.0, 157.0, 344.0], [1501.0, 741.5, 168.0, 345.0], [1498.0, 745.0, 176.0, 346.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00394.png', '00395.png', '00396.png', '00397.png', '00398.png', '00399.png', '00400.png', '00401.png', '00402.png', '00403.png', '00404.png', '00405.png', '00406.png', '00407.png', '00408.png', '00409.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
196.0,"[[1552.5, 730.5, 117.0, 337.0], [1549.5, 731.0, 119.0, 336.0], [1547.5, 732.0, 121.0, 336.0], [1544.5, 732.5, 123.0, 335.0], [1542.5, 733.0, 125.0, 334.0], [1539.5, 733.0, 123.0, 336.0], [1535.5, 732.5, 121.0, 337.0], [1532.5, 732.5, 119.0, 339.0], [1528.5, 732.0, 117.0, 340.0], [1525.5, 732.0, 115.0, 342.0], [1521.0, 734.5, 126.0, 343.0], [1516.0, 735.5, 136.0, 343.0], [1510.5, 738.0, 147.0, 344.0], [1505.5, 739.0, 157.0, 344.0], [1501.0, 741.5, 168.0, 345.0], [1498.0, 745.0, 176.0, 346.0]]","[[1494.5, 749.0, 183.0, 348.0], [1492.5, 751.5, 191.0, 349.0], [1489.0, 755.5, 198.0, 351.0], [1486.0, 759.0, 206.0, 352.0], [1481.0, 760.5, 198.0, 351.0], [1476.5, 761.0, 191.0, 350.0], [1472.5, 762.5, 183.0, 349.0], [1468.0, 763.0, 176.0, 348.0], [1463.0, 764.5, 168.0, 347.0], [1452.0, 764.5, 158.0, 349.0], [1441.0, 764.0, 148.0, 350.0], [1430.5, 763.0, 139.0, 352.0], [1419.5, 762.5, 129.0, 353.0], [1408.5, 762.5, 119.0, 355.0], [1400.5, 763.5, 133.0, 357.0], [1392.0, 764.0, 148.0, 358.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00410.png', '00411.png', '00412.png', '00413.png', '00414.png', '00415.png', '00416.png', '00417.png', '00418.png', '00419.png', '00420.png', '00421.png', '00422.png', '00423.png', '00424.png', '00425.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",1.0
197.0,"[[1286.5, 695.5, 49.0, 153.0], [1289.5, 695.5, 49.0, 155.0], [1292.5, 695.5, 49.0, 157.0], [1295.5, 695.5, 49.0, 159.0], [1298.5, 695.5, 49.0, 161.0], [1301.0, 695.5, 50.0, 163.0], [1304.0, 695.5, 50.0, 165.0], [1307.0, 695.5, 50.0, 167.0], [1310.0, 695.5, 50.0, 169.0], [1313.0, 695.5, 50.0, 171.0], [1316.0, 696.5, 50.0, 171.0], [1320.5, 696.0, 51.0, 170.0], [1323.5, 697.0, 51.0, 170.0], [1328.0, 696.5, 52.0, 169.0], [1331.0, 697.5, 52.0, 169.0], [1333.5, 697.5, 55.0, 173.0]]","[[1336.5, 697.0, 57.0, 176.0], [1339.0, 697.0, 60.0, 180.0], [1342.0, 696.5, 62.0, 183.0], [1344.5, 696.5, 65.0, 187.0], [1347.0, 697.0, 66.0, 186.0], [1350.0, 698.0, 68.0, 186.0], [1352.5, 699.5, 69.0, 185.0], [1355.5, 700.5, 71.0, 185.0], [1358.0, 701.0, 72.0, 184.0], [1361.5, 702.0, 71.0, 186.0], [1365.5, 702.5, 71.0, 187.0], [1369.0, 702.5, 70.0, 189.0], [1373.0, 703.0, 70.0, 190.0], [1376.5, 704.0, 69.0, 192.0], [1379.5, 704.0, 69.0, 194.0], [1382.5, 705.0, 69.0, 196.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00000.png', '00001.png', '00002.png', '00003.png', '00004.png', '00005.png', '00006.png', '00007.png', '00008.png', '00009.png', '00010.png', '00011.png', '00012.png', '00013.png', '00014.png', '00015.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
197.0,"[[1336.5, 697.0, 57.0, 176.0], [1339.0, 697.0, 60.0, 180.0], [1342.0, 696.5, 62.0, 183.0], [1344.5, 696.5, 65.0, 187.0], [1347.0, 697.0, 66.0, 186.0], [1350.0, 698.0, 68.0, 186.0], [1352.5, 699.5, 69.0, 185.0], [1355.5, 700.5, 71.0, 185.0], [1358.0, 701.0, 72.0, 184.0], [1361.5, 702.0, 71.0, 186.0], [1365.5, 702.5, 71.0, 187.0], [1369.0, 702.5, 70.0, 189.0], [1373.0, 703.0, 70.0, 190.0], [1376.5, 704.0, 69.0, 192.0], [1379.5, 704.0, 69.0, 194.0], [1382.5, 705.0, 69.0, 196.0]]","[[1385.5, 705.0, 69.0, 198.0], [1388.5, 706.0, 69.0, 200.0], [1391.5, 706.0, 69.0, 202.0], [1395.0, 707.0, 70.0, 204.0], [1399.5, 708.0, 71.0, 206.0], [1403.0, 709.0, 72.0, 208.0], [1407.5, 710.0, 73.0, 210.0], [1411.0, 711.0, 74.0, 212.0], [1414.0, 711.0, 74.0, 214.0], [1418.5, 712.0, 75.0, 216.0], [1422.0, 713.0, 76.0, 218.0], [1426.5, 714.0, 77.0, 220.0], [1430.0, 715.0, 78.0, 222.0], [1434.5, 715.0, 79.0, 224.0], [1439.0, 715.5, 80.0, 227.0], [1444.0, 715.5, 82.0, 229.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00016.png', '00017.png', '00018.png', '00019.png', '00020.png', '00021.png', '00022.png', '00023.png', '00024.png', '00025.png', '00026.png', '00027.png', '00028.png', '00029.png', '00030.png', '00031.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
197.0,"[[1385.5, 705.0, 69.0, 198.0], [1388.5, 706.0, 69.0, 200.0], [1391.5, 706.0, 69.0, 202.0], [1395.0, 707.0, 70.0, 204.0], [1399.5, 708.0, 71.0, 206.0], [1403.0, 709.0, 72.0, 208.0], [1407.5, 710.0, 73.0, 210.0], [1411.0, 711.0, 74.0, 212.0], [1414.0, 711.0, 74.0, 214.0], [1418.5, 712.0, 75.0, 216.0], [1422.0, 713.0, 76.0, 218.0], [1426.5, 714.0, 77.0, 220.0], [1430.0, 715.0, 78.0, 222.0], [1434.5, 715.0, 79.0, 224.0], [1439.0, 715.5, 80.0, 227.0], [1444.0, 715.5, 82.0, 229.0]]","[[1448.5, 716.0, 83.0, 232.0], [1453.0, 716.0, 84.0, 234.0], [1457.5, 715.0, 85.0, 236.0], [1462.0, 715.5, 86.0, 239.0], [1467.0, 715.5, 88.0, 241.0], [1471.5, 716.0, 89.0, 244.0], [1476.0, 716.0, 90.0, 246.0], [1480.5, 716.0, 91.0, 248.0], [1483.5, 717.5, 91.0, 251.0], [1488.0, 717.5, 92.0, 253.0], [1491.0, 717.5, 92.0, 255.0], [1495.5, 719.0, 93.0, 258.0], [1498.5, 719.0, 93.0, 260.0], [1503.0, 719.0, 94.0, 262.0], [1506.0, 719.0, 94.0, 264.0], [1510.5, 720.5, 95.0, 267.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00032.png', '00033.png', '00034.png', '00035.png', '00036.png', '00037.png', '00038.png', '00039.png', '00040.png', '00041.png', '00042.png', '00043.png', '00044.png', '00045.png', '00046.png', '00047.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
197.0,"[[1448.5, 716.0, 83.0, 232.0], [1453.0, 716.0, 84.0, 234.0], [1457.5, 715.0, 85.0, 236.0], [1462.0, 715.5, 86.0, 239.0], [1467.0, 715.5, 88.0, 241.0], [1471.5, 716.0, 89.0, 244.0], [1476.0, 716.0, 90.0, 246.0], [1480.5, 716.0, 91.0, 248.0], [1483.5, 717.5, 91.0, 251.0], [1488.0, 717.5, 92.0, 253.0], [1491.0, 717.5, 92.0, 255.0], [1495.5, 719.0, 93.0, 258.0], [1498.5, 719.0, 93.0, 260.0], [1503.0, 719.0, 94.0, 262.0], [1506.0, 719.0, 94.0, 264.0], [1510.5, 720.5, 95.0, 267.0]]","[[1513.5, 720.5, 95.0, 269.0], [1517.0, 721.0, 96.0, 272.0], [1520.0, 721.0, 96.0, 274.0], [1523.5, 721.5, 97.0, 277.0], [1527.0, 721.5, 98.0, 279.0], [1531.5, 722.0, 99.0, 282.0], [1534.5, 722.5, 99.0, 285.0], [1538.0, 722.5, 100.0, 287.0], [1541.5, 723.0, 101.0, 290.0], [1544.5, 723.0, 101.0, 292.0], [1548.0, 723.5, 102.0, 295.0], [1552.0, 724.0, 102.0, 298.0], [1556.0, 725.5, 102.0, 301.0], [1559.0, 726.0, 102.0, 304.0], [1563.0, 727.5, 102.0, 307.0], [1567.5, 728.0, 103.0, 310.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00048.png', '00049.png', '00050.png', '00051.png', '00052.png', '00053.png', '00054.png', '00055.png', '00056.png', '00057.png', '00058.png', '00059.png', '00060.png', '00061.png', '00062.png', '00063.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
197.0,"[[1513.5, 720.5, 95.0, 269.0], [1517.0, 721.0, 96.0, 272.0], [1520.0, 721.0, 96.0, 274.0], [1523.5, 721.5, 97.0, 277.0], [1527.0, 721.5, 98.0, 279.0], [1531.5, 722.0, 99.0, 282.0], [1534.5, 722.5, 99.0, 285.0], [1538.0, 722.5, 100.0, 287.0], [1541.5, 723.0, 101.0, 290.0], [1544.5, 723.0, 101.0, 292.0], [1548.0, 723.5, 102.0, 295.0], [1552.0, 724.0, 102.0, 298.0], [1556.0, 725.5, 102.0, 301.0], [1559.0, 726.0, 102.0, 304.0], [1563.0, 727.5, 102.0, 307.0], [1567.5, 728.0, 103.0, 310.0]]","[[1571.5, 728.0, 103.0, 312.0], [1575.5, 729.5, 103.0, 315.0], [1578.5, 730.0, 103.0, 318.0], [1582.5, 731.5, 103.0, 321.0], [1586.5, 732.0, 103.0, 324.0], [1589.5, 732.0, 103.0, 326.0], [1593.5, 731.5, 103.0, 329.0], [1596.5, 731.5, 103.0, 331.0], [1600.5, 731.0, 103.0, 334.0], [1603.5, 731.0, 103.0, 336.0], [1606.0, 731.0, 102.0, 338.0], [1610.0, 730.5, 102.0, 341.0], [1613.0, 730.5, 102.0, 343.0], [1617.0, 730.0, 102.0, 346.0], [1620.0, 730.0, 102.0, 348.0], [1621.0, 730.5, 104.0, 351.0]]","['../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135', '../JAAD/images/video_0135']","['00064.png', '00065.png', '00066.png', '00067.png', '00068.png', '00069.png', '00070.png', '00071.png', '00072.png', '00073.png', '00074.png', '00075.png', '00076.png', '00077.png', '00078.png', '00079.png']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0
